Latitude,perc70,perc75,perc80,perc85,perc90,perc95,perc99
0,9.91402766641716,10.7607889781127,11.6972390978311,12.8228541428336,14.3337797647028,16.8896789324866,23.4884377012065
1,10.0696552788844,10.9056330171249,11.8601183457002,13.0457822747361,14.6097412403355,17.2531316559533,24.1497933779393
2,10.1917918876528,11.0603137957679,12.0372843111659,13.2542450036265,14.9047476080067,17.6606184400168,24.8661427256032
3,10.3164126985525,11.1989423500494,12.2327765639328,13.4862085006554,15.2075126246821,18.1667772899408,25.7087767382009
4,10.4564839192612,11.363408580357,12.4427069112975,13.7705427496834,15.5430042641441,18.7273631024208,26.569408634211
5,10.613533283222,11.557759816065,12.6706655954647,14.0850195001262,15.9725443631239,19.2219039903395,27.4410713363124
6,10.7562732124898,11.7540089221229,12.9075926251512,14.3869903117069,16.4243976823247,19.7864587826599,28.2156069059148
7,10.8860626069979,11.9336981360534,13.1749521855749,14.6929808128197,16.781306060588,20.3642659155231,28.9200399662269
8,10.9426717920032,12.0412776745997,13.3708636822611,14.9700115053638,17.1102838175306,21.0020589257288,29.0934659360497
9,10.9354239179253,12.0783532610184,13.436367293071,15.1645202830017,17.4385525688935,21.3713205907409,29.2208435398678
10,10.8999239940366,12.0443351451359,13.441994608981,15.2528910037103,17.7045988147222,21.579754696594,29.3007297959807
11,10.8025648153997,11.9440317022566,13.3655385500047,15.2699771780246,17.7890737363845,21.5899355666151,29.117016290945
12,10.6522145896626,11.8046244583219,13.2678953311506,15.174132375468,17.654262695544,21.3405898179944,28.5532956250206
13,10.546348477045,11.7122633753718,13.1240438298827,14.9296013587092,17.3520499506586,20.916756070454,27.9407707609681
14,10.4778097236069,11.641082570311,12.9984653636201,14.6656287676473,16.9351098514016,20.3711136065739,27.1366264974602
15,10.4331244233646,11.5440108019277,12.8346196027708,14.4038563869933,16.5057097166705,19.6905156863225,26.0833211959538
16,10.3852589557597,11.4094261403063,12.6252862443039,14.1210863286821,16.0532897293991,19.0078681553261,25.0004951284123
17,10.3275765436166,11.3112074411289,12.4590094082145,13.8798396948792,15.6861665129609,18.4410836608404,23.8571555303644
18,10.3867656081351,11.3022257169211,12.3788252067874,13.7332296932252,15.4463024620963,18.0218056545701,23.0285054882955
19,10.523651793804,11.4351787912887,12.4843843015121,13.7705752706133,15.4660658373832,18.007865275674,22.5585599374699
20,10.7838075953971,11.7041417905549,12.8116935158508,14.1296997871953,15.8348291976237,18.4025976441468,22.755673577735
21,11.189153433214,12.1927710827456,13.3318758910606,14.7145914151845,16.4731703449943,19.0529737100035,23.4947368158563
22,11.7456687193042,12.7802273685272,14.0342797254947,15.4706945087324,17.332859622391,20.0030894780081,24.8170786818312
23,12.4591689245268,13.5614958263031,14.8274792185345,16.3929380314525,18.3597310259501,21.1526836825729,26.2209924325464
24,13.3247356833102,14.5055595551582,15.8311546005718,17.4305323618212,19.4607038779251,22.365758830484,27.6064327889677
25,14.3438204400315,15.5585471499681,16.9745229982585,18.593519739466,20.5865031758058,23.5084525676642,28.8684513670934
26,15.478222710614,16.7021247805895,18.1079025899134,19.7284648214553,21.74521103235,24.7467405454792,29.8909621086828
27,16.6162000404302,17.8208158096235,19.2206525964558,20.8846007881727,22.8894126751589,25.8726571691582,30.7966822619812
28,17.7180206272012,18.9198768874785,20.3523803419443,22.0218242168268,24.0649876460423,26.8854058463157,31.8273698842071
29,18.7508618787393,20.012761491851,21.4369259504079,23.1144351991781,25.1577720709688,27.9341104140846,32.6476506049212
30,19.8073130114079,21.0843006800332,22.5012867350336,24.0944268055008,26.1077112945967,29.0314662276001,33.8194703180771
31,20.7056984467616,22.081025873793,23.5015964127923,25.0515509190081,27.0779852123318,30.0581257888188,35.3233830439043
32,21.5155998828165,22.8953390672239,24.3446912622635,26.0196239985045,28.0826168115469,31.1697693746788,36.6875832976906
33,22.2209713396157,23.6175305572768,25.1349704963922,26.8596970776348,29.0980507753639,32.3639358161855,37.9835322470348
34,22.846852141195,24.2601688809963,25.8143320696298,27.6438033781215,30.0501516661006,33.476211692921,39.1529272966755
35,23.3454974571803,24.8589955646927,26.4732695406411,28.3318480430655,30.8356366803607,34.2621941766066,40.0551055402887
36,23.8029735766709,25.365796822883,27.0533905811663,28.9781755945965,31.3921726321292,34.8447720110722,40.8007592958145
37,24.2301463257097,25.8317978421186,27.4798961291739,29.4193195683931,31.7424105064814,35.1838720389183,41.3846541924406
38,24.5426835473173,26.1117347184391,27.8212467143859,29.6446470251582,31.9509055118639,35.2948585474725,41.8975937364403
39,24.6763121782088,26.264527133815,27.941170680693,29.7436933419718,31.9455617251271,35.3690225002161,42.062609536706
40,24.6432000662398,26.2097787065323,27.8800819599202,29.6689812727766,31.9482638495774,35.2954356625369,41.7965638287395
41,24.4355510421741,25.9692422972377,27.6417771996567,29.5093407398678,31.8694511940334,35.197684364993,41.3554214970807
42,24.1398988375183,25.618765872662,27.2523419527596,29.1793154278591,31.57209794329,34.9419825374449,40.7755961633847
43,23.7854903247296,25.2009870867383,26.7985111944578,28.7538773746401,31.1708358248919,34.4824298823078,40.0748134916962
44,23.3869707612026,24.7513611582927,26.3151043158497,28.2648266160813,30.659098311371,33.855214543758,39.3546851032554
45,22.9771466483101,24.3132245166816,25.8671714414746,27.6987429953798,30.053939030256,33.1487985796429,38.437929402296
46,22.5528093335271,23.8652303299351,25.3503616368708,27.10484276751,29.3435223572976,32.3661430202774,37.3903169375852
