JH01
   0.2696123     -0.2143125E-01
   0.2793556     -0.2121060E-01
   0.2891055     -0.2097286E-01
   0.2988597     -0.2071908E-01
   0.3086172     -0.2044969E-01
   0.3183791     -0.2016524E-01
   0.3281463     -0.1986676E-01
   0.3379178     -0.1955539E-01
   0.3476918     -0.1923177E-01
   0.3574680     -0.1889612E-01
   0.3672476     -0.1854886E-01
   0.3770314     -0.1819085E-01
   0.3868183     -0.1782299E-01
   0.3966069     -0.1744573E-01
   0.4063971     -0.1705921E-01
   0.4161900     -0.1666376E-01
   0.4259864     -0.1626007E-01
   0.4357855     -0.1584892E-01
   0.4455860     -0.1543072E-01
   0.4553877     -0.1500556E-01
   0.4651917     -0.1457369E-01
   0.4749989     -0.1413568E-01
   0.4848086     -0.1369225E-01
   0.4946198     -0.1324381E-01
   0.5044320     -0.1279049E-01
   0.5142463     -0.1233246E-01
   0.5240635     -0.1187021E-01
   0.5338834     -0.1140442E-01
   0.5437051     -0.1093555E-01
   0.5535280     -0.1046380E-01
   0.5633530     -0.9989314E-02
   0.5731810     -0.9512558E-02
   0.5830122     -0.9034244E-02
   0.5928453     -0.8554940E-02
   0.6026795     -0.8074969E-02
   0.6125141     -0.7594605E-02
   0.6223475     -0.7114501E-02
   0.6321777     -0.6635539E-02
   0.6420051     -0.6158358E-02
   0.6518301     -0.5683363E-02
   0.6616518     -0.5210971E-02
   0.6714691     -0.4741943E-02
   0.6812816     -0.4277251E-02
   0.6910898     -0.3817730E-02
   0.7008940     -0.3364034E-02
   0.7106931     -0.2916901E-02
   0.7204858     -0.2477459E-02
   0.7302718     -0.2047066E-02
   0.7400515     -0.1626910E-02
   0.7498252     -0.1217993E-02
   0.7595919     -0.8214517E-03
   0.7693505     -0.4387665E-03
   0.7791011     -0.7152318E-04
   0.7888444      0.2789460E-03
   0.7985801      0.6114250E-03
   0.8083068      0.9244036E-03
   0.8180242      0.1216088E-02
   0.8277326      0.1484807E-02
   0.8374321      0.1729121E-02
   0.8471215      0.1947412E-02
   0.8567998      0.2137687E-02
   0.8664672      0.2297972E-02
   0.8761235      0.2426546E-02
   0.8857673      0.2521515E-02
   0.8953972      0.2580587E-02
   0.9050123      0.2601520E-02
   0.9146101      0.2582115E-02
   0.9241861      0.2519566E-02
   0.9337343      0.2410586E-02
   0.9432440      0.2251865E-02
   0.9526925      0.2039589E-02
   0.9620347      0.1769987E-02
   0.9711733      0.1442435E-02
   0.9799109      0.1061854E-02
   0.9879357      0.6410432E-03
   0.9949111      0.2082099E-03
   0.9999760     -0.1501152E-03
