ub0,ub1,rms_err,e31,e30,e11,e10,ftype,c4,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e40,e41,e20,d,e00,e01,max_err
999999.99999999953,0.14999999999999999,0.040701846058073914,0.46746638912526689,-0.4823469575592283,0.2463415216530887,-0.48486661931969488,MA,218.73655005090146,0.05000000000000001,19999.999999999982,5,1,9.5091938064942685,16.259467895292175,5.4468646580249409,0.33993775619145372,0.46638445457840788,-0.60387089537858818,1.312443752168466,-0.53994320248315575,2,-0.18199062784771394,0.77460393316522413,0.19620270014169217
