Latitude,perc70,perc75,perc80,perc85,perc90,perc95,perc99
0,11.9641528845876,12.8983991986887,14.0025409632793,15.3307347761951,17.102409716152,19.9327495731446,26.1745903722483
1,11.9485147164696,12.868115655575,13.9668284607824,15.2574439447352,16.9513631684625,19.616328156424,25.6151990374726
2,11.8943498567762,12.8031662917528,13.8754202531582,15.1533219389045,16.8000340481228,19.4100233922068,24.9671795344833
3,11.8023823001534,12.707273343311,13.753552853177,15.0337408817284,16.6898160842791,19.2433553048218,24.7336468563035
4,11.7013667870464,12.6095580545865,13.6937525025706,14.9593609422139,16.6495426820899,19.1782075950462,24.7338530769625
5,11.6428081678897,12.5817214612813,13.6610430826633,14.9838261973945,16.7023871395155,19.3371813386499,25.1010523260975
6,11.7613831022603,12.6758554917665,13.7600952199429,15.1125305282638,16.9061866317471,19.7746100997573,25.9394714014282
7,12.0204784268491,12.9695829060501,14.071665016518,15.4457924195716,17.3657977027442,20.5039105330658,27.4275225007605
8,12.4422802101557,13.4347971420008,14.6354434705144,16.0935029670548,18.094889090338,21.5273027273639,29.3465154542321
9,13.0144663893405,14.1195430913205,15.4303320604104,17.0340880185627,19.1833207411458,22.9093678263638,31.3650844611997
10,13.7949125573124,15.0055362860951,16.4326862224278,18.2072486839339,20.6095031988135,24.5897190237172,33.0147461485771
11,14.7905925489826,16.0782773111751,17.6192622415344,19.5751667588112,22.1679136372538,26.4127860406124,34.3666693355826
12,15.9273956980217,17.3723109959891,19.0229280540572,21.0512518004097,23.8151238176265,28.0770442176696,36.0344750954448
13,17.2490099425055,18.8522718291509,20.6015181655332,22.7154978897172,25.509403257101,29.8219503949739,37.8046794872004
14,18.782374553465,20.410737773681,22.2757215962826,24.4808167526233,27.3280165642466,31.6001753493886,39.4832636694541
15,20.4177217416769,22.1575421307014,24.068449430481,26.3089294691494,29.2205638313329,33.384637185761,41.1909109501805
16,22.1017322325092,23.8677995631725,25.8550033411022,28.1546849188085,31.0319903491199,35.1900820402668,42.9470612164898
17,23.9040529286357,25.6413692295341,27.6186394842761,29.9837259810869,32.8334793680285,36.99036063465,44.7898001170472
18,25.8430299470752,27.5511494318687,29.5051182643041,31.7822473797989,34.6796669251489,38.9799574565536,46.7456547169783
19,27.8979929848574,29.6162804857035,31.5145137538378,33.701521701216,36.6420664800661,41.110419908506,48.8440621939647
20,30.1182012067125,31.8478119209788,33.7155021401009,35.9340975547143,38.7202906715869,43.1905993214703,51.2191219104217
21,32.4327995679994,34.2082540818654,36.1624068753346,38.3078311225437,41.0222727978087,45.1797991322451,53.5296896210593
22,34.8764577774853,36.65070853931,38.6085261389541,40.7990524299854,43.3848065824097,47.3660529873954,55.3850143382113
23,37.2522219239139,39.0889176578615,41.051158500573,43.3060986844781,45.9391592565864,49.8335138545594,56.8500372711739
24,39.6902964541292,41.5334833314818,43.5320078682808,45.8032105750908,48.5122042574681,52.3807252642061,59.3146576880623
25,41.9324168048094,43.9364639488579,45.9817904456238,48.2949043113501,51.1126663077907,55.181317942936,62.1639384691917
26,43.8884531595003,46.090461450727,48.3671032808327,50.8594980471879,53.7918327712122,57.9703662107122,64.9720057862104
27,45.509606521715,47.8953851281308,50.4338606156901,53.1879959291195,56.3266988432741,60.5921552490078,67.7748185653584
28,46.6065555991705,49.2303635433026,52.0586630082281,54.967735930781,58.3102684805795,62.8538221613718,70.1119691299255
29,47.0923961018735,49.9429618474557,52.9552720322993,56.0744723236602,59.6139313229845,64.5759852296802,72.0878315730463
30,47.0471760976521,49.9812071255346,53.0921184800069,56.405468176011,60.3328654962282,65.6190370196303,73.2887526679239
31,46.6576293271682,49.6136246570269,52.7582130409633,56.1830905760496,60.2287989206264,65.8885457688223,74.5589893017724
32,45.9654131589657,48.8668050229342,52.0956335839451,55.5267756048086,59.7795967706181,65.6391026972677,75.3188617454265
33,45.0228392343925,48.036727187495,51.2258972184461,54.8591799731354,59.207838240599,65.2947810987008,75.5737046323182
34,44.1173791105252,47.0363289699445,50.3772385627217,54.0783900230642,58.4944198791622,64.6443082660637,75.3454213936634
35,43.2688914078172,46.1739784349135,49.4275762771371,53.0441613156911,57.546956966612,64.0539701902449,75.5505024376608
36,42.4884796037284,45.2696749264908,48.4604940502162,52.1457336968892,56.7220325254833,63.5666732895979,75.5656172099593
37,41.6556957274563,44.4361411201142,47.5892869217141,51.3594500570751,56.1130401389536,63.361800017455,75.6070484555995
38,40.9943253975199,43.6556776029515,46.7493793592858,50.573559895167,55.7009526649356,63.1791631814996,75.7173122399967
39,40.313728097911,42.9415446495457,46.0322401798017,49.8692162852745,55.0422986620253,63.1113296572214,75.4136558706892
40,39.6673405423585,42.2945461874129,45.3857626579537,49.2314066246292,54.3476906313807,62.6079049633429,75.431399473142
41,39.1817495326399,41.7625945383832,44.7222514802711,48.5725909416748,53.6264062141318,61.6773497591015,75.7723027850411
42,38.6414563335477,41.2487931037778,44.2488882339187,47.9446685311341,52.9475097623756,60.7748034712736,75.247096107989
43,38.1215521489983,40.7014086842156,43.7211251619717,47.424210006504,52.295471626268,59.8767958861225,74.3557282936461
44,37.6996706487595,40.1705272791928,43.2109740583166,46.9635486393748,51.6438432332001,59.0315760357798,73.2379951911126
45,37.0596630396017,39.6136805229173,42.6888742345334,46.4038884390378,51.0284899193798,58.3886001304338,71.9543993403867
46,36.4165823408956,38.9612340373065,42.0763944356736,45.8108931006118,50.6794563385793,57.9007434393758,70.7334749907152
47,35.8096675617318,38.3454923602112,41.440148078561,45.2284284601457,49.986537480503,57.2765172145413,69.7318058401379
