ub0,ub1,rms_err,e31,e30,e11,e10,ftype,lb1,lb0,K,a1,c3,c2,c1,c0,e21,e20,d,e00,e01,max_err
11.918390573078392,11.918390573078392,0.0065776630393203682,-2.7130075007872931,-0.17866429593832706,-0.66747689316035896,2.9630718142366268,SMA,-0.051293294387550585,-0.10536051565782628,4,3.0904265782626554,175843713.87100798,2.2831557182654378e-06,0.0016819467416519377,1.0237722536072613e-07,-0.34964098451136472,-1.6533259069045529,2,18.8561449416522,-0.18331956404932631,0.018001147362385339
