Latitude,perc70,perc75,perc80,perc85,perc90,perc95,perc99
0,9.56938904514205,10.3287947592378,11.196607954124,12.2758773746957,13.7622546574853,16.4267516944673,22.3464003262274
1,9.87324355929039,10.6391936640487,11.5242388836457,12.6097255172784,14.1056144910351,16.7714034411602,22.6184245544594
2,10.1507292727262,10.9112607279421,11.8021655498133,12.9090690555565,14.4220673615467,17.0359848916604,22.8565014017374
3,10.3775986839404,11.1452920068826,12.0553792705724,13.1864921787344,14.6815170629315,17.2473906093304,22.9703906180863
4,10.5793518986285,11.3739883365804,12.2930819657389,13.4070820620438,14.9207854712397,17.3861866734608,22.7660461703181
5,10.7814172022717,11.582360335601,12.5157463006712,13.6191387761653,15.0976959211545,17.4573222979693,22.5022474680279
6,10.9571192921124,11.7801718692981,12.7113832313457,13.8189465271231,15.2854979824897,17.6043316800096,22.2818025063976
7,11.1485217379118,11.9742158067336,12.9045289762699,14.0310440259598,15.5281012384901,17.8234568251698,22.414555991825
8,11.3154900943198,12.1459755951904,13.1121012155208,14.2857229480999,15.8025124931801,18.1362680468027,22.7257450862656
9,11.4667001275228,12.3443731954465,13.3278423691742,14.5317671694656,16.1193383995658,18.5508357514063,23.1518533431409
10,11.5840365223243,12.50547094735,13.5734307218529,14.8275808745082,16.4781660077801,19.0399629458983,23.8825373196827
11,11.7534017019747,12.7099704121605,13.838391926408,15.2223955629727,17.0135827491993,19.7133265288691,24.7641496039506
12,12.0333294324721,13.085934803974,14.3154913185223,15.7960271619856,17.7198919530431,20.5646964850995,25.8823706001203
13,12.5760469499457,13.7245941881225,15.0511841819844,16.6041862379419,18.5805007297596,21.5223666504729,27.0654600865557
14,13.3863545082136,14.6164471357753,16.0177763779098,17.6026263140082,19.6119933953362,22.6596740661942,28.4323690652751
15,14.5150136416876,15.7730568816562,17.1848180775647,18.8586830211072,20.9297853760541,23.9711400295713,29.8850081243532
16,15.8360620516235,17.1489960229418,18.6254454079928,20.3199015827409,22.4581372136234,25.5878430048506,31.4172242654338
17,17.378642136797,18.7404345664705,20.3025069877468,22.0593666733243,24.2184102044165,27.3865300780132,33.2994664521837
18,19.1885299434531,20.5959543722169,22.1973189503386,24.0280190386917,26.213819777957,29.4848132684331,35.4992571738217
19,21.2584267335608,22.6852372072622,24.313678651643,26.2138109921694,28.4917856859692,31.8594535770018,37.9409989503948
20,23.5391139455701,25.0326042097743,26.6757631618823,28.6446960946388,31.0615509841949,34.4546789897254,40.6351368876475
21,25.973465419361,27.5354809151339,29.2675872280607,31.3102600728487,33.79874785468,37.2836152378539,43.4294211781122
22,28.4976976734817,30.1333725696479,31.9465489464478,34.0442864083054,36.6047784182068,40.1829917244423,46.2722443488627
23,30.9841673759597,32.7072584229788,34.5876646162368,36.7701528025064,39.4133853565642,43.1290334345305,49.3974049770119
24,33.1918897155086,35.0737619944596,37.0903916390624,39.3839396791919,42.2480322628499,46.0879506154005,52.8986449907861
25,34.9755297048127,37.0683038018494,39.3053610170747,41.8685603240989,44.8861376300402,48.9968045842458,56.0195694150042
26,36.3322095442933,38.6456495545312,41.1561267904578,43.8919020125902,47.1878100860854,51.6621595625809,59.0096214963047
27,36.8848182466579,39.4812388523424,42.2332363521044,45.2838144438151,48.9654118716398,53.9669776854073,62.1051797297876
28,36.8691717808699,39.6760130075949,42.6999283200262,46.1645746772823,50.3148067578541,56.3232187091825,65.2356788613977
29,36.504412463912,39.4042544740568,42.7535262285927,46.7235176018218,51.4501671243013,58.2529836664318,68.0628890495783
30,36.1999933740515,39.1034068076093,42.5886873536609,46.8557364390417,52.2193092206635,59.4784332007639,70.4311593840053
31,35.9507858704225,38.9184397579563,42.4271038542374,46.7876894109515,52.3561575978067,60.0521607815418,72.3595006368214
32,35.6687491969394,38.6782883103509,42.2610349427211,46.5749967410127,52.1060658989635,59.9028282111203,73.1728386149461
33,35.4822641263866,38.4672770675173,42.0073241845549,46.37138768942,51.7092183603924,59.5677273138494,73.176245711903
34,35.4262168655177,38.3239095971885,41.80424511429,46.0540322518502,51.3601484973414,58.894104921182,72.1278574624639
35,35.3692980504054,38.2222856734465,41.5572583254456,45.5934552898602,50.8204061287569,58.1083331882889,70.6614110409568
36,35.2342076815708,38.0071914245166,41.203344149538,45.0915722114605,50.1065021744688,57.2165178198215,69.2922234636745
37,34.9357435235036,37.6158540381971,40.6985526485394,44.4519400236402,49.2713724412904,56.310094539682,68.1644640696196
38,34.572754824475,37.1741785136502,40.1153693721205,43.7766197509819,48.5194649883632,55.3462419421248,67.1515226048417
39,34.2452751380645,36.7511420773531,39.6403442241283,43.10505397984,47.7136931688857,54.3002637059728,66.0035813300681
40,33.8210360240241,36.3173104075339,39.1111608969444,42.4914219595735,46.9148293016817,53.5017128411026,65.1175681144209
41,33.3095480308254,35.7539827042374,38.5611589273997,41.9067378265813,46.2670659285226,52.7873790073189,64.6672510843781
42,32.7812535585885,35.2480730607817,38.0376159952219,41.395158606048,45.7525103743056,52.4110883140842,64.6649197214125
43,32.2962766147303,34.7454787641977,37.5847792128407,41.0071999483133,45.4354600480325,52.0049279054709,64.807970756818
44,31.7828141687116,34.2554463156713,37.0841434623265,40.5325842515755,44.9921792638378,51.7072971420257,64.7725954111114
45,31.220674367441,33.703171142131,36.5425655452417,39.9871842035216,44.5128478023605,51.3567280210823,64.6902076202299
46,30.6867674703509,33.15958639761,35.9733207299536,39.3767111234773,43.8617570548574,50.8208887066876,63.9951015440933
47,30.1698386640412,32.5735080757521,35.3283261944501,38.7273569728134,43.1156356245072,49.9771823558836,63.1977383058016
48,29.5821714876316,31.9641517659637,34.7464645484015,38.1107277862334,42.4830558161817,49.1550972333847,62.6465421135082
49,29.0132918373545,31.4527243939932,34.2536990469427,37.6486097583566,41.9648744057121,48.6378441246085,62.0987646035597
50,28.5428766165623,30.9800426783174,33.7715094448471,37.1704373779306,41.5533348394742,48.1415472555979,61.3807601810649
51,28.0548320042051,30.4688436650138,33.2885335113736,36.6547429213791,41.0619494153842,47.6656606382786,60.6636818051276
52,27.6286557014343,29.987771619306,32.758205795893,36.0297010310781,40.3500224716598,47.0682858235352,60.0208483011166
53,27.1599051829445,29.4316305528859,32.0884915847593,35.3249781143756,39.6063140524743,46.2988258952959,59.6529400838548
54,26.5598345552249,28.7942209054252,31.3907793160747,34.5977032935331,38.846996683052,45.5427292274141,59.1470905437313
55,25.9642493890909,28.1215126081573,30.7012115420832,33.8337384519111,38.0150836644732,44.7524222006764,58.3098859073651
56,25.3457314398331,27.4885608599274,29.9761783248389,33.0702902617538,37.2380615252398,43.8950645978301,57.3702358795298
57,24.7824293143698,26.8657531709269,29.2822770349282,32.3362649812536,36.4305392796584,42.9651230433582,56.4673867937241
58,24.20172860711,26.2285913827418,28.6267815900232,31.5941097037436,35.6474940305358,42.1288184589983,55.4628946240618
59,23.6836218703969,25.6321375451455,27.9920565511579,30.8920247114231,34.8226614086876,41.0947731170852,53.934509456042
60,23.1443521760974,25.0558993250373,27.3279272411157,30.2010685481273,34.049462284686,40.1186172537058,52.6360797602509
61,22.618704007668,24.5295609358146,26.7743203146321,29.5773133274339,33.338670394189,39.2465728977389,51.2970159928476
62,22.2301918630235,24.1077257226785,26.3102869587862,29.0852605391264,32.7359681398535,38.6117739003086,50.2581296670182
63,21.9347820416743,23.7776305093399,25.9513100472346,28.6453033284139,32.2477020867901,37.8828952328924,49.3261803583851
