Latitude,perc70,perc75,perc80,perc85,perc90,perc95,perc99
0,12.7704555593068,13.829600765627,15.0489559078661,16.5655485372307,18.6269754210564,22.0090282751854,30.0186753049769
1,12.6257603131309,13.6646120855332,14.8858203386988,16.3506366231548,18.3587926259783,21.6688563527027,29.3556583377323
2,12.44970484527,13.4970267552462,14.713631631356,16.1565144379556,18.1029786292298,21.3093180995831,28.8072171699968
3,12.304761381928,13.3204170428563,14.5172266543132,15.9736615577497,17.883382565218,21.0014828283714,28.2982726173348
4,12.149711752295,13.1573770165894,14.3486587030438,15.7745522652527,17.6565699471027,20.6897322222834,27.9975417180574
5,12.0583252336669,13.0697422254514,14.2185788111619,15.650008837421,17.538643727148,20.5839920380682,27.8812855488008
6,12.1062667579902,13.0942263467184,14.2440026517448,15.6814125927132,17.5908322159526,20.7208373141431,28.2651886902759
7,12.3026102617162,13.3187454920312,14.5065600027389,15.9766598428244,17.9552611527048,21.2461919714692,29.0296073761131
8,12.6699226840432,13.745636717492,15.0176564289715,16.5505851099232,18.6388472494555,22.0751243290423,30.207307685463
9,13.2197901262221,14.3701927380156,15.7167606283063,17.397904707395,19.6117995385546,23.2591094991234,31.5864770390748
10,13.9392600799945,15.1600501516534,16.6184709508835,18.4277227535278,20.8054182651198,24.7071520134176,32.9030943355072
11,14.8382152722593,16.1469102342305,17.7042245840491,19.6352520108124,22.201767537331,26.292411967926,34.0548882266688
12,15.9142348322989,17.3376560333933,19.0126406354394,21.0263708950082,23.702838850956,27.8707950153451,35.3710569872033
13,17.2008735594541,18.7114545748129,20.4562122292963,22.5864110735828,25.3293512601911,29.4345163668701,36.8620107401747
14,18.6759490023228,20.2496365588231,22.0292605354274,24.2249620273242,26.9844790232229,31.026287258557,38.5478653928555
15,20.2835846774649,21.929079388638,23.7352936041828,25.8913142298397,28.6988102636642,32.7747306567148,40.248172937936
16,21.9439852451557,23.6242142353657,25.4981358523,27.710763431967,30.5157854863937,34.58467082547,42.0079824020798
17,23.7305353991637,25.4305012734103,27.3152012219737,29.5823360777675,32.3994088946642,36.5272739952347,43.9964216053216
18,25.627849132907,27.3655010354419,29.2752868329267,31.5424049953353,34.3853655882528,38.5781066474458,46.0630884798285
19,27.6110005204678,29.3968508901832,31.3508969826623,33.6356511036962,36.5300022046172,40.7203077093136,48.1936195633692
20,29.6821863714291,31.508225445408,33.5151938249882,35.8624723015018,38.7233248489951,42.8839160197258,50.4809822983055
21,31.7818761872566,33.6464220910079,35.7253249987417,38.1010538217761,40.9905826880247,45.0603741876785,52.7589936611628
22,33.9787127437508,35.8643789606027,37.9395726125878,40.3235964094554,43.1997503928932,47.3216371111274,54.950841306353
23,36.180140285489,38.1072375523099,40.1842317617064,42.5733566774715,45.5352817617491,49.6549738951895,56.9028525479057
24,38.4139465678665,40.3776983539625,42.4751746591844,44.8849362609334,47.8502363756291,52.0043338129019,59.0025656741566
25,40.4774703259333,42.5418033620458,44.7301549414375,47.1780580255444,50.2080361700346,54.4513215548751,61.4255888388109
26,42.2844630141202,44.4937490646393,46.8715954467337,49.4555647357008,52.5832672383592,56.8686128200647,64.1031406436084
27,43.9265439936859,46.2518475484165,48.7494608245579,51.5006282104714,54.7949609970767,59.3170514189771,67.0928814260535
28,45.1213636824374,47.6696408908702,50.3147161076853,53.3319514490967,56.7765663241754,61.5684984243677,69.945976217915
29,45.9365308121948,48.6696823277404,51.6035592136645,54.8057718680585,58.4555674982677,63.451722399891,72.1754875950006
30,46.2668836965866,49.2464716533117,52.4039602757573,55.7591449144788,59.692302566044,64.9487740993553,73.7845610276412
31,46.1838940398832,49.2674620419297,52.5914452306192,56.272169765356,60.4427635474,66.0916898341706,75.3919126696715
32,45.7402524451264,48.7995552188802,52.3250258318034,56.2821742109618,60.9187843737256,66.7815465875405,76.8607287554765
33,45.1757367380013,48.2907418965644,51.8429972599675,55.9157229597598,60.8049069934282,67.4018324018802,77.7766261396139
34,44.5235470974463,47.5913239554368,51.1566079747782,55.3478974741148,60.370262568963,67.4370835667084,78.6098688847395
35,43.6826839095133,46.7578570170466,50.2671350741623,54.4375904287723,59.6788277936002,67.1953605587426,79.9097327588345
36,42.8763334025072,45.8606403071712,49.3116910583911,53.4796496020521,58.7866149759106,66.9764955095017,80.8619944772529
37,42.1602977932556,45.0613959383311,48.4130876466595,52.5539985982261,57.9426279636901,66.4673185631858,81.1309047204468
38,41.4775143557589,44.3356693602405,47.652615527546,51.7307917619887,57.2853524789928,65.7266099617211,81.037340945536
39,40.8286181848948,43.6865579494829,46.9679618150496,51.0383822444883,56.5913283675449,64.9854093199695,80.4700504886633
40,40.2198501563019,43.0568746064925,46.3083525574852,50.3640527436043,55.7883727570047,64.1942644528722,79.5833189096951
41,39.7365559591577,42.4513570963814,45.6149823940014,49.5626807088675,54.9793417409767,63.3480625236912,78.2344770431899
42,39.2473101911107,41.9101209234967,45.0037556730017,48.823003509102,54.126503979875,62.2584640167081,77.2111146084836
43,38.7848662749251,41.3803384006201,44.4576083091434,48.1980833244783,53.1332294912484,60.9494115615336,76.1436557905967
44,38.3003652263792,40.8508712167243,43.8882395662758,47.5564791271636,52.1977352362082,59.7635728297813,74.7909523561731
45,37.7482376307031,40.2674215660283,43.2265207618494,46.8092182144918,51.3442864726704,58.7041402867281,73.2952165918822
46,37.1063473946331,39.5949944152544,42.5375880055083,46.0581406770148,50.5433588905459,57.7943696976731,71.9912491769959
47,36.4459329307645,38.9074219029009,41.8063906124422,45.2705783315307,49.7034273019878,56.8488530452085,70.6634454964556
48,35.7582237367964,38.1644263724085,40.9971410995115,44.4506515306872,48.9262312913801,55.8021632971568,69.4041167357596
49,34.9489764945228,37.3238932431585,40.1274815015873,43.6039696671892,48.054359617222,54.8613766763154,68.3919434660024
50,34.0917778638986,36.431116788733,39.2105693706629,42.6602339511389,47.0494603307558,53.9095278821824,67.5689661204684
51,33.1841510746281,35.5224703179777,38.2431705516339,41.6647875391808,45.9859111284738,52.9170283482646,66.7454440979694
52,32.3481610762503,34.6349626935234,37.262564168296,40.5586541494822,44.979934042699,51.8473140224235,65.9779856864616
53,31.4692556440777,33.7546230150726,36.3723112784211,39.5466732752556,43.8367250002928,50.5996698948269,65.119127452676
54,30.5197749463629,32.7845037943321,35.4026464927769,38.5724706519898,42.7778446904465,49.2891479070183,63.8871022433129
55,29.5236610186568,31.7818508888557,34.3799907220494,37.5066834550515,41.6775088032857,48.1238046658887,62.4079303487475
56,28.5258622259429,30.725628514629,33.3046047005482,36.4614562107133,40.5270901934821,47.0605608947623,60.7302127480996
57,27.5598008041146,29.7079103278334,32.2403902279722,35.399736123988,39.5471591745355,45.961197710438,59.4533423043483
58,26.5888721211222,28.6910139596938,31.2283891507973,34.3746101493871,38.5116712181421,44.9480182035762,58.4953346741013
